6;;MATH2;TD;numApogee;;90;Lanchon;;TD-GIM-1A-FI;GIM-1A-FI;ca9fb575-1425-458f-a3ac-b1d0cd1e923b
6;Lundi;MATH2;CTRL;numApogee;9h30;60;Lanchon;CONTROLE-A;GIM-1A-FI;GIM-1A-FI;814ed131-1a3e-4707-91fd-0d1021ebc6c0
6;Mardi;Math2-A;TD;numApogee;14h00;90;Mouchel;C1;TD-GIM-1A-APP;GIM-1A-APP;5f12ec09-a48b-419a-a562-f7b4ad3f2caa
6;Mardi;Math2-A;TD;numApogee;15h30;90;Mouchel;C1;TD-GIM-1A-APP;GIM-1A-APP;dee00ae6-7a4c-4b9b-ac70-958003a2ec07
6;Mercredi;VE4;TD;numApogee;11h00;90;Prefot;TD2;TD2-GEII-2A-FI;GEII-2A-FI;246775e2-daed-43d1-a879-cde016fe2ce6
6;Lundi;VE4;TD;numApogee;9h30;90;Prefot;TD1;TD1-GEII-2A-FI;GEII-2A-FI;0aa5fc15-5315-4e9c-9d04-b7dd194da58e
6;Lundi;MecaFlu1;TD;numApogee;10h30;90;Roubaud;B6;TD-GIM-1A-FI;GIM-1A-FI;3133cdbe-9af5-45f7-9e3b-221c7587ae51
6;Lundi;ENA-A;TP;numApogee;8h00;180;Obeid;B4;TP1-GIM-1A-APP;GIM-1A-APP;552ad8b8-eeb2-4fbd-9129-036ecc40102d
6;Lundi;An2;TP;numApogee;8h00;90;Dequeker;LABO-LANGUES-GEII;TPG2B-GEII-1A-FI;GEII-1A-FI;0082629e-80dc-400a-843e-d88c151a1b96
6;Lundi;MTS1-A;TP;numApogee;14h00;180;Kaszycki;A8;TP1-GIM-1A-APP;GIM-1A-APP;ba7df8cf-b147-4f47-a3f8-4b671497ab38
6;Lundi;MecaFlu1;TD;numApogee;14h00;90;Roubaud;B6;TD-GIM-1A-FI;GIM-1A-FI;b4bf0b88-c430-42e8-9809-619bfbe6deb1
6;Lundi;LV4;TP;numApogee;14h00;90;Aminot;C1;TP-GIM-2A-FI;GIM-2A-FI;a0de9c7e-2fc6-430d-b81d-efa3b2d72ead
6;Mardi;MecaFlu1;CM;numApogee;14h00;60;Roubaud;B6;GIM-1A-FI;GIM-1A-FI;f6a72710-cc97-4dbf-b926-883eb1e253ad
6;Vendredi;MATH4;TD;numApogee;11h00;90;Pignoux;B6;TD-GIM-2A-FI;GIM-2A-FI;72c19d0c-84f2-480b-9edd-99509b084cda
6;Lundi;Auto2;TP;numApogee;8h00;180;Cousin;1ATM2;TP2-GEII-1A-APP;GEII-1A-APP;4f7cea9f-c83e-4a87-b82f-5cfe23614edd
6;Lundi;CC2;TP;numApogee;9h30;90;Merle-des-isles;INFSARI;TPG2B-GEII-1A-FI;GEII-1A-FI;4ec0fc67-a2eb-450d-8cd8-2671de00782f
6;Lundi;Auto2;TP;numApogee;14h00;180;Leluan-th;1ATM2;TPG1BG2A-GEII-1A-FI;GEII-1A-FI;c6463a0b-2dac-48d1-a111-7705662c5b3c
6;Lundi;CC2;TP;numApogee;14h00;90;Merle-des-isles;INFSARI;TPG1A-GEII-1A-FI;GEII-1A-FI;adb8a535-8b1a-468f-bd73-f29e52e55e6d
6;Lundi;Ener4;CM;numApogee;11h00;60;Tala-ighil;TD1;GEII-2A-FI;GEII-2A-FI;219a2462-1d13-4bad-9d67-501fa4229e23
6;Mardi;LV2;TP;numApogee;8h00;90;Aminot;LABO-LANGUES-GEII;TP1-GIM-1A-FI;GIM-1A-FI;5fb22477-803c-4548-bab1-e69092c81468
6;Lundi;An2;TD;numApogee;17h00;90;Dequeker;TD2;TD1-GEII-1A-FI;GEII-1A-FI;7b6765ab-d68a-4d2e-9cdd-df70aaecedff
6;Mardi;ReSpe3;TP;numApogee;14h00;180;Guillerm;1ATM1;TPG1A-GEII-2A-FI;GEII-2A-FI;1cf9e824-e5b0-46cc-b237-f25972906194
6;Mardi;MecaFlu1-A;CM;numApogee;17h00;90;Roubaud;C1;GIM-1A-APP;GIM-1A-APP;423d4ec1-d5f0-40fb-b5b2-489a48bf76ab
6;Mardi;Elen2;TP;numApogee;8h00;180;Panelatti;1PRO4;TPG1A-GEII-1A-FI;GEII-1A-FI;8499bbda-c90d-4139-b9e4-034f97159bdf
6;Lundi;CC2;TP;numApogee;17h00;90;Merle-des-isles;INFO1;TP1-GEII-1A-APP;GEII-1A-APP;c958e794-e612-4e86-80f2-82eb828fe22b
6;Mardi;SAE21;TD;numApogee;14h00;90;Viel;INFSARI;TD2-GEII-1A-FI;GEII-1A-FI;89a91d6c-c72f-4fbf-8807-cac79411484c
6;Lundi;Elen2;TD;numApogee;11h00;90;Makany;TD5;TD1-GEII-1A-FI;GEII-1A-FI;1f3d5dd1-ef58-4504-9118-475368734cb8
6;Lundi;OLM4;TP;numApogee;14h00;180;Godmuse;INFO1;TPG1BG2A-GEII-2A-FI;GEII-2A-FI;7aca209d-f0ad-498c-80c0-47549debb2a7
6;Mercredi;SAE42;TD;numApogee;9h30;90;Oukaour;TD1;TD2-GEII-2A-FI;GEII-2A-FI;060e61ac-17a2-4fc2-b779-a59c9a40079d
6;Lundi;Elec2-A;TD;numApogee;11h00;90;Kaszycki;C1;TD-GIM-1A-APP;GIM-1A-APP;23ac48aa-c334-4c06-8870-565a155bdfb3
6;Lundi;AII-A;TD;numApogee;17h00;90;Lepesteur;C1;TD-GIM-1A-APP;GIM-1A-APP;205911b4-94ca-4c1b-8867-8d76af373eb2
6;Mardi;SAE21;TD;numApogee;8h00;90;Viel;INFSARI;TD2-GEII-1A-FI;GEII-1A-FI;2dab5d2f-6c0c-4e80-86fa-668276eb736c
6;Lundi;Auto2;TD;numApogee;14h00;90;Cousin;TD1;TD-GEII-1A-APP;GEII-1A-APP;bd195b0a-6787-4fb7-81ab-97dbaefcc12a
6;Lundi;An2;TP;numApogee;15h30;90;Dequeker;LABO-LANGUES-GEII;TPG1A-GEII-1A-FI;GEII-1A-FI;021fca2e-28f4-4cdb-9a72-27578187053a
6;Mardi;CC2;TP;numApogee;15h30;90;Merle-des-isles;INFO1;TP2-GEII-1A-APP;GEII-1A-APP;ffb024c7-0d4c-42d1-96d3-d2b1ff256cf6
6;Mardi;Au4;CM;numApogee;8h00;60;Oukaour;TD1;GEII-2A-FI;GEII-2A-FI;eb97584f-30c8-4e98-916d-5a4a604db4c5
6;Lundi;Elen2;TD;numApogee;15h30;90;Makany;TD1;TD-GEII-1A-APP;GEII-1A-APP;e3ccdce5-8f8f-4cec-a2fc-da2e0b542a4d
6;Lundi;GenieElec4;CM;numApogee;9h30;60;Lepesteur;B6;GIM-2A-FI;GIM-2A-FI;bc501bcb-68b1-40da-8552-8fb53208ff4a
6;Mardi;CC2;TP;numApogee;8h00;90;Merle-des-isles;INFO1;TP1-GEII-1A-APP;GEII-1A-APP;cf30180b-c902-49ec-9d70-abb6de88edd5
6;Vendredi;SAE21;TP;numApogee;8h00;270;Viel;1PRO1;TP2-GEII-1A-APP;GEII-1A-APP;cd6f735d-6dc5-4872-b33b-f7aed209aea3
6;Mercredi;Auto2;TD;numApogee;17h00;90;Lievin;TD5;TD2-GEII-1A-FI;GEII-1A-FI;f73ecd48-8e84-4103-8d20-11a3c2ffc0c9
6;Mercredi;Info2;TD;numApogee;9h30;90;Viel;TD2;TD-GEII-1A-APP;GEII-1A-APP;e774aae8-9925-442a-9e3f-6964defcc9e8
6;Lundi;An2;TD;numApogee;11h00;90;Dequeker;TD2;TD2-GEII-1A-FI;GEII-1A-FI;81152e2d-2245-46ed-9f7b-5b80e0673830
6;Mardi;ADE;TD;numApogee;9h30;90;Samyn;B6;GIM-2A-FI;GIM-2A-FI;2d659dde-b2aa-4960-805d-dfcff2f39245
6;Jeudi;ADE;TD;numApogee;11h00;90;Samyn;B6;GIM-2A-FI;GIM-2A-FI;1c422cd3-0b07-4169-930f-506785bb0cf5
6;Mardi;An4;TD;numApogee;11h00;90;Dequeker;TD1;TD1-GEII-2A-FI;GEII-2A-FI;272d1fbb-133d-413f-bfbc-83ae1529d57c
6;Mercredi;Ener2;CM;numApogee;11h00;60;Oukaour;TD5;GEII-1A-FI;GEII-1A-FI;0f63322f-fc41-4f6d-a053-729a177e1736
6;Lundi;ENA-A;TP;numApogee;14h00;180;Obeid;B4;TP2-GIM-1A-APP;GIM-1A-APP;63298d88-ec56-4a51-83ee-c0724847791b
6;Mercredi;MATH4;TD;numApogee;10h30;90;Pignoux;B6;TD-GIM-2A-FI;GIM-2A-FI;7aa119cf-4f10-405e-b368-47ecebc1acde
6;Mardi;SAE21;TD;numApogee;15h30;90;Viel;INFSARI;TD1-GEII-1A-FI;GEII-1A-FI;713a02e8-e539-4639-9b18-48a08cffa803
6;Mercredi;MecaFlu1-A;TD;numApogee;14h00;90;Roubaud;C1;TD-GIM-1A-APP;GIM-1A-APP;a95427bb-6efa-43aa-81b6-938efb595b43
6;Mardi;Therm4;TD;numApogee;15h30;90;Roubaud;B6;TD-GIM-2A-FI;GIM-2A-FI;ddca2866-a95c-4874-967f-776b8b52c29e
6;Mardi;Mecatron4;TD;numApogee;17h00;90;Lepesteur;B6;TD-GIM-2A-FI;GIM-2A-FI;f095125d-82b0-437e-844d-3238c00c238f
6;Mardi;Au4;TD;numApogee;9h00;90;Oukaour;TD1;TD1-GEII-2A-FI;GEII-2A-FI;a7bdf100-fe3f-42d3-87df-32fe73f62529
6;Mardi;Elen2;TD;numApogee;15h30;90;Makany;TD5;TD2-GEII-1A-FI;GEII-1A-FI;01fab3ff-6eb8-49a0-bd11-b1b9179dfa25
6;Lundi;Info2;TD;numApogee;17h00;90;Viel;TD5;TD2-GEII-1A-FI;GEII-1A-FI;9b2b889c-707e-4403-a4e4-998a2ddc5c40
6;Mercredi;SAE21;SAE;numApogee;14h00;90;Viel;1PRO1;GEII-1A-APP;GEII-1A-APP;07d561e4-69c2-4238-b376-1f6ae4693eec
6;Mercredi;Auto2;TP;numApogee;8h00;180;Cousin;1ATM2;TPG1BG2A-GEII-1A-FI;GEII-1A-FI;6c92fa6c-48f0-4393-8dcf-b40ff5b6ff00
6;Mercredi;Ener1_A;TP;numApogee;15h30;180;Tala-ighil;1ENER1;TP2-GEII-1A-APP;GEII-1A-APP;a1146a66-a72b-4f59-8655-56db3e3f1d3b
6;Lundi;CMEC2-A;TP;numApogee;8h00;180;Libine;B8;TP2-GIM-1A-APP;GIM-1A-APP;f90961ef-b567-4290-969e-fe4d5cc99b57
6;Mercredi;An4;TP;numApogee;17h00;90;Dequeker;TD1;TPG2B-GEII-2A-FI;GEII-2A-FI;f3ca6b58-6b1a-4bb2-a450-5d02131b4ab9
6;Lundi;Info2;TP;numApogee;8h00;180;Gougeon;1PRO1;TPG1A-GEII-1A-FI;GEII-1A-FI;095d36e1-f09f-40f5-b128-1414c15433a8
6;Mercredi;CMEC2-A;TP;numApogee;15h30;180;Libine;B8;TP1-GIM-1A-APP;GIM-1A-APP;60665a93-8a35-4e07-929a-d0bda89a5b4c
6;Mercredi;Auto2;CTRL;numApogee;11h00;60;Cousin;CONTROLE-A;GEII-1A-APP;GEII-1A-APP;7f226216-24e4-43fa-bb0a-9277a3f91e08
6;Mercredi;Therm4;CM;numApogee;17h30;60;Roubaud;B6;GIM-2A-FI;GIM-2A-FI;c7dbf41f-d313-434c-8f32-e199d90ecf1b
6;Lundi;LV2;TP;numApogee;17h00;90;Aminot;B6;TP2-GIM-1A-FI;GIM-1A-FI;fa531120-72f0-4efb-b6c3-4b6cfe536649
6;Mercredi;GenieElec4;TD;numApogee;8h00;90;Lepesteur;C1;GIM-2A-FI;GIM-2A-FI;659a17ee-297b-41d1-8587-30530065401e
6;Lundi;Info2;TP;numApogee;14h00;180;Viel;1PRO1;TPG2B-GEII-1A-FI;GEII-1A-FI;b79d571b-a298-4ae9-8703-3a176b125cfa
6;Vendredi;CDCG1-A;TD;numApogee;8h00;90;Samyn;C1;TD-GIM-1A-APP;GIM-1A-APP;9d72c865-c8d7-49f0-b509-be00ca4da3b9
6;Mardi;SAE21;TD;numApogee;11h00;90;Viel;INFSARI;TD1-GEII-1A-FI;GEII-1A-FI;97910e08-f1d1-4b12-a92c-9ee8aaec930a
6;Vendredi;MecaFlu1-A;TD;numApogee;9h30;90;Roubaud;C1;TD-GIM-1A-APP;GIM-1A-APP;529303a0-55cd-4f84-bf92-bee4f7b647fb
6;Lundi;SAE42-info;TD;numApogee;8h00;90;Oukaour;INFO1;TD1-GEII-2A-FI;GEII-2A-FI;b4fbeedd-9db9-4f1e-adfb-9a58dc9b12a5
6;Mardi;AII;CM;numApogee;9h30;60;Roubaud;AMPHI-C;GIM-1A-FI;GIM-1A-FI;ea87a059-25f5-43e3-ae01-1faa361ecbb9
6;Vendredi;CDCF1_R;TD;numApogee;9h30;90;Samyn;B6;TD-GIM-1A-FI;GIM-1A-FI;b0562a05-c801-4ea8-bb0a-ec6d94bcb672
6;Vendredi;SAE21;TP;numApogee;8h00;270;Leluan-th;1PRO2;TP1-GEII-1A-APP;GEII-1A-APP;449318e7-bc13-4b2e-b62e-38f3b67e53e8
6;Mercredi;MTS1-A;TP;numApogee;15h30;180;Kaszycki;A8;TP2-GIM-1A-APP;GIM-1A-APP;4989ed85-b2c9-431f-882b-dc579c1a751b
6;Lundi;GenieElec4;CM;numApogee;15h30;60;Lepesteur;B6;GIM-2A-FI;GIM-2A-FI;4436aaff-a2d9-43e2-afd3-fc76287f7a99
6;Mercredi;Ener2;TD;numApogee;15h30;90;Oukaour;TD5;TD1-GEII-1A-FI;GEII-1A-FI;13f622b3-f584-4545-85d5-4846adced10c
6;Mardi;SAE42;TD;numApogee;17h00;90;Oukaour;TD1;TD1-GEII-2A-FI;GEII-2A-FI;191dd932-d7ab-4c89-8543-dc585a6b93b5
6;Lundi;Elen1_B;CTRL TP;numApogee;8h00;180;Petrone;2ELEN1;TP1-GEII-1A-APP;GEII-1A-APP;a4c74cbe-51dd-4682-ba89-cc828a07679d
6;Jeudi;Ener1_B;TP;numApogee;8h00;180;Lepesteur;A8;TP2-GEII-1A-APP;GEII-1A-APP;71329456-b5eb-41fe-be68-bc861e5efe21
6;Vendredi;MTS1-A;TP;numApogee;14h00;180;Kaszycki;A8;TP1-GIM-1A-APP;GIM-1A-APP;7565eec0-04c0-48fc-ad18-e426c8ee36f0
6;Mardi;SDM1;CM;numApogee;11h30;60;Samyn;AMPHI-C;GIM-1A-FI;GIM-1A-FI;c7a9ff82-7834-4390-9a9d-52697d9854db
6;Mercredi;PPP4;TD;numApogee;8h00;90;Massard;TD1;TD2-GEII-2A-FI;GEII-2A-FI;fb139233-3680-44a5-afc2-a4247235afb5
6;Vendredi;An4;TD;numApogee;8h00;90;Dequeker;TD1;TD2-GEII-2A-FI;GEII-2A-FI;0cf028f7-5fb7-4312-812f-297fdc2be549
6;Mardi;An2;TP;numApogee;9h30;90;Dequeker;LABO-LANGUES-GEII;TPG1BG2A-GEII-1A-FI;GEII-1A-FI;138a2b6f-cc1b-4851-ac44-c460f305e7bd
6;Jeudi;Therm4;TD;numApogee;8h00;90;Roubaud;B6;TD-GIM-2A-FI;GIM-2A-FI;b822ff85-914b-444a-9fa8-5f5c428607b1
6;Lundi;SAE42-info;TD;numApogee;9h30;90;Oukaour;INFO1;TD2-GEII-2A-FI;GEII-2A-FI;6ffb25a8-bd77-4776-8e27-0f8609697a30
6;Mercredi;MecaFlu1;TD;numApogee;10h30;90;Roubaud;C1;TD-GIM-1A-FI;GIM-1A-FI;dd12bd4c-86dd-484d-b2ee-45f7268c49d7
6;Mardi;AII;CM;numApogee;10h30;60;Roubaud;AMPHI-C;GIM-1A-FI;GIM-1A-FI;928c4fe6-d5ad-4892-b11f-a19a201e7b56
6;Vendredi;LV2-A;TD;numApogee;11h00;90;Aminot;C1;TD-GIM-1A-APP;GIM-1A-APP;5192ef04-1683-4901-b74a-e39048cda110
6;Lundi;PPP4;TD;numApogee;17h00;90;Massard;TD1;TD1-GEII-2A-FI;GEII-2A-FI;fa70aa47-6e6a-4b80-a56d-48f144476d5c
6;Mardi;Ener1_B;TP;numApogee;9h30;180;Lepesteur;A8;TP1-GEII-1A-APP;GEII-1A-APP;8ee736d5-b106-4571-a68e-ac021942224a
6;Mardi;MecaSol2;CTRL;numApogee;16h00;90;Libine;CONTROLE-A;GIM-1A-FI;GIM-1A-FI;f0944b77-7f0a-4151-b7e8-e35c64bade92
6;Mardi;Au4;TD;numApogee;15h30;90;Oukaour;TD1;TD2-GEII-2A-FI;GEII-2A-FI;70fa2112-6018-4e38-b67c-9301620509c9
6;Mardi;OLM4;TP;numApogee;9h30;180;Godmuse;INFO1;TPG2B-GEII-2A-FI;GEII-2A-FI;2f4d714f-1f9f-4a15-9661-6380515d59aa
6;Mercredi;SAE21;TD;numApogee;8h00;90;Viel;1PRO1;TD-GEII-1A-APP;GEII-1A-APP;5b601718-a320-4886-a57a-e27e4a46c919
6;Lundi;ELEC2;TD;numApogee;8h00;90;Kaszycki;B6;TD-GIM-1A-FI;GIM-1A-FI;61e95b01-0f7b-4bab-b67c-23d12e21c851
6;Jeudi;SDM1;TD;numApogee;9h30;90;Samyn;B6;TD-GIM-1A-FI;GIM-1A-FI;3d4cd44f-5e7a-469e-964e-99873e31e041
6;Jeudi;Ener1_A;TP;numApogee;9h30;180;Auvray;1ENER1;TP1-GEII-1A-APP;GEII-1A-APP;bef19d3c-75d8-44d8-95d7-0960d37896b5
6;Mercredi;MecaFlu1;CM;numApogee;8h00;60;Roubaud;B6;GIM-1A-FI;GIM-1A-FI;2ead3e7a-4b39-4331-a606-93101fe0122a
6;Lundi;ReSpe3;TP;numApogee;15h30;180;Cousin;1ATM1;TPG2B-GEII-2A-FI;GEII-2A-FI;3f36e97f-0e9c-4992-b1ea-d0bb14bd0a68
6;Vendredi;Elec2-A;CM;numApogee;17h00;90;Kaszycki;C1;GIM-1A-APP;GIM-1A-APP;41961895-bf19-44d5-84ff-4802249f426a
6;Mercredi;GenieElec4;TD;numApogee;15h30;90;Lepesteur;B6;GIM-2A-FI;GIM-2A-FI;f1d4e4ad-a060-45c0-ae77-67cc27beef63
6;Mardi;MATH4;CM;numApogee;11h00;90;Pignoux;B6;GIM-2A-FI;GIM-2A-FI;3a6e9296-4728-4934-98d6-f99025c9715c
6;Mercredi;AII;TD;numApogee;9h00;90;Roubaud;B6;TD-GIM-1A-FI;GIM-1A-FI;65bfb082-9db8-4074-a693-64c52d680920
6;Jeudi;Auto2;TP;numApogee;8h00;180;Guillerm;1ATM2;TPG2B-GEII-1A-FI;GEII-1A-FI;990462de-814e-4f25-92d9-f3c6a18f7be1
6;;AII-A;CM;numApogee;;60;Lepesteur;C1,C2,C5,B6;GIM-1A-APP;GIM-1A-APP;b1931b30-a0fe-4954-8c72-29f907121b24
6;Mercredi;Ener2;CM;numApogee;14h00;60;Oukaour;TD5;GEII-1A-FI;GEII-1A-FI;becf1a0c-687a-4691-b27e-d7fb27320842
6;Mardi;Elen2;TD;numApogee;14h00;90;Makany;TD1;TD-GEII-1A-APP;GEII-1A-APP;1463d35c-e51a-4c51-b138-c85818ff4681
6;Mardi;SAE42-info;TD;numApogee;14h00;90;Oukaour;INFO1;TD2-GEII-2A-FI;GEII-2A-FI;0fb34909-cb94-4f72-bd9e-7119e1420c57
6;;MTS1-A;TP;numApogee;;180;Kaszycki;A8;TP2-GIM-1A-APP;GIM-1A-APP;7ea425c6-c679-43d9-bd2f-1732e2b19c3d
6;Jeudi;Info2;TP;numApogee;8h00;180;Leluan-th;1PRO1;TPG1BG2A-GEII-1A-FI;GEII-1A-FI;7c154d7e-1fa5-40a3-8cb7-b795aa176996
6;Mercredi;Ener4;TD;numApogee;14h00;90;Tala-ighil;TD1;TD2-GEII-2A-FI;GEII-2A-FI;501b13de-49ea-4c78-89b2-dd7109b4c66a
6;Mercredi;Elen2;TP;numApogee;8h00;180;Makany;1PRO4;TPG2B-GEII-1A-FI;GEII-1A-FI;5979b031-14e4-40cd-bec2-a063c79315a8
6;Jeudi;An2;TP;numApogee;11h00;90;Forster;TD1;TP2-GEII-1A-APP;GEII-1A-APP;76099ba5-e326-407b-b9ed-f352334647dc
6;Mardi;Info2;TD;numApogee;17h00;90;Viel;TD5;TD1-GEII-1A-FI;GEII-1A-FI;05581d56-7f65-439a-a027-90ba9206ac8f
6;Mercredi;GenieElec4;CM;numApogee;14h00;60;Lepesteur;B6;GIM-2A-FI;GIM-2A-FI;71a198c0-44fa-43cd-9dbc-af35aec5f35e
6;Mercredi;ReSpe3;TP;numApogee;15h30;180;Guillerm;1ATM1;TPG1BG2A-GEII-2A-FI;GEII-2A-FI;c4264656-1841-4f6a-8fff-10ca26bc3a43
6;Vendredi;Meca4;TD;numApogee;8h00;90;Libine;B6;TD-GIM-2A-FI;GIM-2A-FI;6ffab54e-210b-47ed-9394-a2bbb7afbf14
6;Lundi;Therm4;CM;numApogee;8h00;60;Roubaud;C1;GIM-2A-FI;GIM-2A-FI;7b7ff3be-5bb9-4771-b358-cc957772f53b
6;;AII-A;TD;numApogee;;90;Lepesteur;C1,C2,C5,B6;TD-GIM-1A-APP;GIM-1A-APP;1bc136ee-a22a-473f-9666-ca2583c74361
6;Lundi;An2;TP;numApogee;9h30;90;Forster;LABO-LANGUES-GEII;TPG1BG2A-GEII-1A-FI;GEII-1A-FI;77eac08e-b6d8-4819-9157-89dc9a0e1054
6;Mercredi;Ener4;TD;numApogee;11h00;90;Tala-ighil;TD1;TD1-GEII-2A-FI;GEII-2A-FI;354f0888-de58-46c8-924f-868ae5ab6652
6;Lundi;CC2;TP;numApogee;8h00;90;Merle-des-isles;INFSARI;TPG1BG2A-GEII-1A-FI;GEII-1A-FI;fe1c35d3-d867-4ab5-b031-16b86a0e4cd2
6;Mercredi;SAE42-info;TD;numApogee;8h00;90;Oukaour;INFO1;TD1-GEII-2A-FI;GEII-2A-FI;7e9362f2-f5b2-40d0-a031-97f4c220eafd
6;Mercredi;An2;TP;numApogee;15h30;90;Forster;TD1;TP1-GEII-1A-APP;GEII-1A-APP;79075ce8-3503-41c5-9ea7-a166320d6192
6;Lundi;Maint2;TD;numApogee;15h30;90;Samyn;C1;TD-GIM-1A-FI;GIM-1A-FI;4c256b97-279a-4b63-b59b-cd21c29e5832
6;Mardi;Elen1_B;CTRL TP;numApogee;8h00;180;Petrone;2ELEN1;TP2-GEII-1A-APP;GEII-1A-APP;53ad03b1-d6ad-4fc6-816c-c9fb8ca6856b
6;Mardi;Therm4;CM;numApogee;8h00;60;Roubaud;B6;GIM-2A-FI;GIM-2A-FI;e7f06b94-8292-49c6-992a-03dc4c7dcf92
6;Mardi;Ener2;TD;numApogee;11h00;90;Oukaour;TD5;TD2-GEII-1A-FI;GEII-1A-FI;0e32cd28-be9b-4db0-b6a9-51255930d22e
6;Jeudi;PPP4;TD;numApogee;8h00;90;Massard;TD1;TD1-GEII-2A-FI;GEII-2A-FI;7eb68cc6-f0c9-454e-88ea-6e59918a8583
6;Jeudi;Robo4;CM;numApogee;9h30;60;Gougeon;TD1;GEII-2A-FI;GEII-2A-FI;811e98b9-106f-42bb-801e-1b09c8982888
6;Mardi;Auto2;TP;numApogee;15h30;180;Cousin;1ATM2;TP1-GEII-1A-APP;GEII-1A-APP;39dbddf8-bfdc-498a-9c11-3350bf2ca3f8
6;Mercredi;MecaFlu1;CM;numApogee;15h30;60;Roubaud;AMPHI-C;GIM-1A-FI;GIM-1A-FI;a5b5b73f-e635-4b08-93dc-abd975d338ff
6;Vendredi;Elen2;TP;numApogee;8h00;180;Makany;1PRO4;TPG1BG2A-GEII-1A-FI;GEII-1A-FI;12076e14-661e-426c-ad13-25d59fd149d3
6;Mercredi;OLM4;TP;numApogee;14h00;180;Godmuse;INFO1;TPG1A-GEII-2A-FI;GEII-2A-FI;52a8553b-b455-4c32-84af-65531bd99c08
6;Lundi;PPP4;TD;numApogee;8h00;90;Massard;TD1;TD2-GEII-2A-FI;GEII-2A-FI;a7f1f0cb-d7e9-4715-83bf-6f7e41e02308
6;Lundi;CC2;TP;numApogee;11h00;90;Merle-des-isles;INFO1;TP2-GEII-1A-APP;GEII-1A-APP;2c1d511d-ce85-4e66-9f99-de0b0e515324
6;Mardi;PPP2;TP;numApogee;8h00;90;Prefot;B2;TD-GIM-1A-FI;GIM-1A-FI;5185a6f8-863e-4beb-8865-6638bd458b4c
6;Mardi;OGP1;TD;numApogee;8h00;240;Afpa;BAT-AFPA;TD-GIM-1A-APP;GIM-1A-APP;248fec65-9b43-407b-9b65-db1438604c6a
6;Mercredi;OGP1;TD;numApogee;8h00;240;Afpa;BAT-AFPA;TD-GIM-1A-APP;GIM-1A-APP;edeff1e9-f48f-431d-b1ac-84d72daafd3e
6;Jeudi;OGP1;TD;numApogee;8h00;240;Afpa;BAT-AFPA;TD-GIM-1A-APP;GIM-1A-APP;191bd2e3-4293-4cfd-978a-c884d78c6956
